timestamp,date,day_of_year,hour_of_day,month,season,outdoor_temperature_c,solar_irradiance_w_m2,wind_speed_m_s,relative_humidity_percent,cloud_factor,heating_degree_signal,pv_generation_factor
"2024-04-14 14:00:00",2024-04-14,105,14,4,spring,14.018,0,8.774,69.71,0.7109,3.982,0
"2024-04-14 15:00:00",2024-04-14,105,15,4,spring,14.611,0,8.098,54.09,0.6364,3.389,0
"2024-04-14 16:00:00",2024-04-14,105,16,4,spring,15.839,0,7.145,68.83,0.3487,2.161,0
"2024-04-14 17:00:00",2024-04-14,105,17,4,spring,16.952,0,6.88,55.07,0.4822,1.048,0
"2024-04-14 18:00:00",2024-04-14,105,18,4,spring,17.232,0,7.743,58.1,0.6027,0.768,0
"2024-04-14 19:00:00",2024-04-14,105,19,4,spring,17.392,0,5.236,55,0.4775,0.608,0
"2024-04-14 20:00:00",2024-04-14,105,20,4,spring,16.104,0,7.036,76.36,0.3704,1.896,0
"2024-04-14 21:00:00",2024-04-14,105,21,4,spring,17.782,0,6.623,37.88,0.3129,0.218,0
"2024-04-14 22:00:00",2024-04-14,105,22,4,spring,15.861,0,8.462,57.36,0.7734,2.139,0
"2024-04-14 23:00:00",2024-04-14,105,23,4,spring,14.864,0,7.279,58.66,0.5937,3.136,0
"2024-04-15 00:00:00",2024-04-15,106,0,4,spring,15.883,0,6.888,64.13,0.4154,2.117,0
"2024-04-15 01:00:00",2024-04-15,106,1,4,spring,15.497,0,8.022,63.73,0.6473,2.503,0
"2024-04-15 02:00:00",2024-04-15,106,2,4,spring,14.433,0,7.862,72.23,0.3081,3.567,0
"2024-04-15 03:00:00",2024-04-15,106,3,4,spring,13.156,0,5.891,61.31,0.668,4.844,0
"2024-04-15 04:00:00",2024-04-15,106,4,4,spring,12.374,0,4.229,65.11,0.6174,5.626,0
"2024-04-15 05:00:00",2024-04-15,106,5,4,spring,11.651,0,3.963,62.94,0.2766,6.349,0
"2024-04-15 06:00:00",2024-04-15,106,6,4,spring,9.795,0,7.08,69.12,0.7899,8.205,0
"2024-04-15 07:00:00",2024-04-15,106,7,4,spring,10.797,0,7.509,70.37,0.5893,7.203,0
"2024-04-15 08:00:00",2024-04-15,106,8,4,spring,10.844,0,4.883,71.37,0.3143,7.156,0
"2024-04-15 09:00:00",2024-04-15,106,9,4,spring,10.91,0,7.547,75.68,0.8049,7.09,0
"2024-04-15 10:00:00",2024-04-15,106,10,4,spring,10.566,0,5.741,78.07,0.3085,7.434,0
"2024-04-15 11:00:00",2024-04-15,106,11,4,spring,12.399,0,6.937,60.68,0.2765,5.601,0
"2024-04-15 12:00:00",2024-04-15,106,12,4,spring,13.962,0,7.142,73.03,0.4102,4.038,0
"2024-04-15 13:00:00",2024-04-15,106,13,4,spring,15.131,0,7.912,66.83,0.4377,2.869,0
"2024-04-15 14:00:00",2024-04-15,106,14,4,spring,13.347,0,5.078,55.04,0.4833,4.653,0
"2024-04-15 15:00:00",2024-04-15,106,15,4,spring,13.972,0,4.968,67,0.5525,4.028,0
"2024-04-15 16:00:00",2024-04-15,106,16,4,spring,15.015,0,5.816,59.27,0.6444,2.985,0
"2024-04-15 17:00:00",2024-04-15,106,17,4,spring,16.716,0,7.127,69.72,0.6639,1.284,0
"2024-04-15 18:00:00",2024-04-15,106,18,4,spring,17.848,0,8.223,65.72,0.6297,0.152,0
"2024-04-15 19:00:00",2024-04-15,106,19,4,spring,15.277,0,6.026,58.08,0.6897,2.723,0
"2024-04-15 20:00:00",2024-04-15,106,20,4,spring,16.991,0,3.764,56.66,0.7292,1.009,0
"2024-04-15 21:00:00",2024-04-15,106,21,4,spring,16.963,0,7.368,50.8,0.6615,1.037,0
"2024-04-15 22:00:00",2024-04-15,106,22,4,spring,14.539,0,5.849,53.67,0.3523,3.461,0
"2024-04-15 23:00:00",2024-04-15,106,23,4,spring,14.228,0,5.173,59.93,0.5231,3.772,0
"2024-04-16 00:00:00",2024-04-16,107,0,4,spring,15.473,0,5.053,66.83,0.299,2.527,0
"2024-04-16 01:00:00",2024-04-16,107,1,4,spring,13.983,0,6.652,58.37,0.2138,4.017,0
"2024-04-16 02:00:00",2024-04-16,107,2,4,spring,13.317,0,6.069,49.53,0.5662,4.683,0
"2024-04-16 03:00:00",2024-04-16,107,3,4,spring,13.297,0,4.986,64.82,0.4817,4.703,0
"2024-04-16 04:00:00",2024-04-16,107,4,4,spring,13.87,0,6.074,61.33,0.6754,4.13,0
"2024-04-16 05:00:00",2024-04-16,107,5,4,spring,10.569,0,7.548,66.72,0.3204,7.431,0
"2024-04-16 06:00:00",2024-04-16,107,6,4,spring,12.675,0,6.419,65.7,0.4372,5.325,0
"2024-04-16 07:00:00",2024-04-16,107,7,4,spring,12.29,0,6.666,65.9,0.2715,5.71,0
"2024-04-16 08:00:00",2024-04-16,107,8,4,spring,13.419,0,6.122,55.55,0.4172,4.581,0
"2024-04-16 09:00:00",2024-04-16,107,9,4,spring,11.981,0,6.231,69.76,0.7501,6.019,0
"2024-04-16 10:00:00",2024-04-16,107,10,4,spring,11.516,0,9.836,58.39,0.2809,6.484,0
"2024-04-16 11:00:00",2024-04-16,107,11,4,spring,13.195,0,7.481,64.15,0.6308,4.805,0
"2024-04-16 12:00:00",2024-04-16,107,12,4,spring,12.42,0,6.631,58.44,0.3389,5.58,0
"2024-04-16 13:00:00",2024-04-16,107,13,4,spring,14.16,0,5.009,60.71,0.3398,3.84,0
"2024-04-16 14:00:00",2024-04-16,107,14,4,spring,12.82,0,6.715,62.11,0.7158,5.18,0
"2024-04-16 15:00:00",2024-04-16,107,15,4,spring,16.31,0,4.262,54.32,0.6167,1.69,0
"2024-04-16 16:00:00",2024-04-16,107,16,4,spring,14.091,0,8.104,59.76,0.4028,3.909,0
"2024-04-16 17:00:00",2024-04-16,107,17,4,spring,15.667,0,7.824,42.83,0.4685,2.333,0
"2024-04-16 18:00:00",2024-04-16,107,18,4,spring,14.739,0,6.168,52.9,0.468,3.261,0
"2024-04-16 19:00:00",2024-04-16,107,19,4,spring,19.76,0,5.729,54.69,0.6255,0,0
"2024-04-16 20:00:00",2024-04-16,107,20,4,spring,15.856,0,6.089,56.55,0.7032,2.144,0
"2024-04-16 21:00:00",2024-04-16,107,21,4,spring,17.384,0,7.183,58.32,0.6809,0.616,0
"2024-04-16 22:00:00",2024-04-16,107,22,4,spring,17.396,0,5.991,59.98,0.607,0.604,0
"2024-04-16 23:00:00",2024-04-16,107,23,4,spring,16.964,0,6.166,46.65,0.364,1.036,0
"2024-04-17 00:00:00",2024-04-17,108,0,4,spring,16.707,0,5.503,66.93,0.7484,1.293,0
"2024-04-17 01:00:00",2024-04-17,108,1,4,spring,14.694,0,6.859,51.53,0.6701,3.306,0
"2024-04-17 02:00:00",2024-04-17,108,2,4,spring,13.798,0,7.278,51.76,0.5077,4.202,0
"2024-04-17 03:00:00",2024-04-17,108,3,4,spring,12.905,0,4.999,55.91,0.3508,5.095,0
"2024-04-17 04:00:00",2024-04-17,108,4,4,spring,11.231,0,8.129,65.53,0.4304,6.769,0
"2024-04-17 05:00:00",2024-04-17,108,5,4,spring,12.508,0,6.439,70.26,0.3736,5.492,0
"2024-04-17 06:00:00",2024-04-17,108,6,4,spring,11.871,0,6.578,62.02,0.2222,6.129,0
"2024-04-17 07:00:00",2024-04-17,108,7,4,spring,11.211,0,6.393,67.31,0.6473,6.789,0
"2024-04-17 08:00:00",2024-04-17,108,8,4,spring,10.485,0,7.367,82.69,0.4099,7.515,0
"2024-04-17 09:00:00",2024-04-17,108,9,4,spring,11.465,0,7.725,65.49,0.6404,6.535,0
"2024-04-17 10:00:00",2024-04-17,108,10,4,spring,12.819,0,4.079,53.38,0.5322,5.181,0
"2024-04-17 11:00:00",2024-04-17,108,11,4,spring,14.304,0,5.387,71.27,0.4119,3.696,0
"2024-04-17 12:00:00",2024-04-17,108,12,4,spring,12.092,0,3.361,64.35,0.6051,5.908,0
"2024-04-17 13:00:00",2024-04-17,108,13,4,spring,11.635,0,5.255,78.74,0.6771,6.365,0
"2024-04-17 14:00:00",2024-04-17,108,14,4,spring,14.556,0,6.374,76.48,0.713,3.444,0
"2024-04-17 15:00:00",2024-04-17,108,15,4,spring,14.643,0,7.531,51.11,0.6083,3.357,0
"2024-04-17 16:00:00",2024-04-17,108,16,4,spring,15.293,0,6.349,65.06,0.2859,2.707,0
"2024-04-17 17:00:00",2024-04-17,108,17,4,spring,16.709,0,4.463,69.47,0.6281,1.291,0
"2024-04-17 18:00:00",2024-04-17,108,18,4,spring,16.944,0,4.741,60.06,0.2615,1.056,0
"2024-04-17 19:00:00",2024-04-17,108,19,4,spring,16.307,0,7.171,60.95,0.7248,1.693,0
"2024-04-17 20:00:00",2024-04-17,108,20,4,spring,17.598,0,6.568,46.7,0.6565,0.402,0
"2024-04-17 21:00:00",2024-04-17,108,21,4,spring,18.555,0,7.15,57.65,0.2621,0,0
"2024-04-17 22:00:00",2024-04-17,108,22,4,spring,15.222,0,6.305,64.33,0.4897,2.778,0
"2024-04-17 23:00:00",2024-04-17,108,23,4,spring,15.542,0,4.884,56.05,0.6862,2.458,0
"2024-04-18 00:00:00",2024-04-18,109,0,4,spring,15.284,0,4.173,67.28,0.7471,2.716,0
"2024-04-18 01:00:00",2024-04-18,109,1,4,spring,13.905,0,7.718,52.4,0.6014,4.095,0
"2024-04-18 02:00:00",2024-04-18,109,2,4,spring,13.367,0,6.546,57.42,0.5813,4.633,0
"2024-04-18 03:00:00",2024-04-18,109,3,4,spring,13.894,0,9.995,77.68,0.3644,4.106,0
"2024-04-18 04:00:00",2024-04-18,109,4,4,spring,13.054,0,6.93,61.29,0.2539,4.946,0
"2024-04-18 05:00:00",2024-04-18,109,5,4,spring,12.301,0,6.211,48.36,0.6201,5.699,0
"2024-04-18 06:00:00",2024-04-18,109,6,4,spring,11.921,0,5.52,63.2,0.2908,6.079,0
"2024-04-18 07:00:00",2024-04-18,109,7,4,spring,11.532,0,3.838,62.38,0.6219,6.468,0
"2024-04-18 08:00:00",2024-04-18,109,8,4,spring,12.021,0,6.716,57.06,0.2542,5.979,0
"2024-04-18 09:00:00",2024-04-18,109,9,4,spring,12.689,0,6.886,76.42,0.5294,5.311,0
"2024-04-18 10:00:00",2024-04-18,109,10,4,spring,10.53,0,4.657,96.7,0.5141,7.47,0
"2024-04-18 11:00:00",2024-04-18,109,11,4,spring,11.195,0,5.311,84.99,0.5264,6.805,0
"2024-04-18 12:00:00",2024-04-18,109,12,4,spring,13.392,0,5.709,56.82,0.4704,4.608,0
"2024-04-18 13:00:00",2024-04-18,109,13,4,spring,14.794,0,4.577,59.96,0.4401,3.206,0
"2024-04-18 14:00:00",2024-04-18,109,14,4,spring,12.533,0,6.128,72.51,0.662,5.467,0
"2024-04-18 15:00:00",2024-04-18,109,15,4,spring,14.389,0,6.763,65.5,0.5005,3.611,0
"2024-04-18 16:00:00",2024-04-18,109,16,4,spring,16.59,0,6.235,51.78,0.6934,1.41,0
"2024-04-18 17:00:00",2024-04-18,109,17,4,spring,15.86,0,5.754,51.39,0.371,2.14,0
"2024-04-18 18:00:00",2024-04-18,109,18,4,spring,17.697,0,5.545,55.83,0.7058,0.303,0
"2024-04-18 19:00:00",2024-04-18,109,19,4,spring,17.605,0,7.69,58.77,0.306,0.395,0
"2024-04-18 20:00:00",2024-04-18,109,20,4,spring,15.202,0,6.511,51.65,0.717,2.798,0
"2024-04-18 21:00:00",2024-04-18,109,21,4,spring,19.825,0,6.159,48.88,0.5899,0,0
"2024-04-18 22:00:00",2024-04-18,109,22,4,spring,16.997,0,8.369,63.05,0.7191,1.003,0
"2024-04-18 23:00:00",2024-04-18,109,23,4,spring,15.154,0,7.128,69.39,0.5909,2.846,0
"2024-04-19 00:00:00",2024-04-19,110,0,4,spring,14.855,0,5.095,59.09,0.5417,3.145,0
"2024-04-19 01:00:00",2024-04-19,110,1,4,spring,16.739,0,5.636,54.98,0.6984,1.261,0
"2024-04-19 02:00:00",2024-04-19,110,2,4,spring,15.349,0,5.525,74.18,0.5365,2.651,0
"2024-04-19 03:00:00",2024-04-19,110,3,4,spring,11.357,0,7.105,73.8,0.7226,6.643,0
"2024-04-19 04:00:00",2024-04-19,110,4,4,spring,11.455,0,9.577,76.81,0.2742,6.545,0
"2024-04-19 05:00:00",2024-04-19,110,5,4,spring,11.655,0,8.278,59.43,0.274,6.345,0
"2024-04-19 06:00:00",2024-04-19,110,6,4,spring,11.734,0,7.845,72.7,0.6595,6.266,0
"2024-04-19 07:00:00",2024-04-19,110,7,4,spring,11.934,0,5.09,75.18,0.2218,6.066,0
"2024-04-19 08:00:00",2024-04-19,110,8,4,spring,11.184,0,7.476,60.16,0.4223,6.816,0
"2024-04-19 09:00:00",2024-04-19,110,9,4,spring,11.213,0,6.34,69.17,0.5348,6.787,0
"2024-04-19 10:00:00",2024-04-19,110,10,4,spring,11.883,0,6.878,48.2,0.7185,6.117,0
"2024-04-19 11:00:00",2024-04-19,110,11,4,spring,12.426,0,7.959,65.55,0.4544,5.574,0
"2024-04-19 12:00:00",2024-04-19,110,12,4,spring,12.381,0,5.458,74.5,0.3008,5.619,0
"2024-04-19 13:00:00",2024-04-19,110,13,4,spring,15.35,0,7.524,54.31,0.7106,2.65,0
"2024-04-19 14:00:00",2024-04-19,110,14,4,spring,14.748,0,5.285,66.33,0.6692,3.252,0
"2024-04-19 15:00:00",2024-04-19,110,15,4,spring,14.828,0,6.205,59.02,0.6869,3.172,0
"2024-04-19 16:00:00",2024-04-19,110,16,4,spring,17.077,0,5.348,62.93,0.618,0.923,0
"2024-04-19 17:00:00",2024-04-19,110,17,4,spring,17.375,0,6.567,50.7,0.4342,0.625,0
"2024-04-19 18:00:00",2024-04-19,110,18,4,spring,15.838,0,6.768,63.65,0.3839,2.162,0
"2024-04-19 19:00:00",2024-04-19,110,19,4,spring,18.178,0,6.053,43.19,0.4955,0,0
"2024-04-19 20:00:00",2024-04-19,110,20,4,spring,14.759,0,6.909,70.98,0.4338,3.241,0
"2024-04-19 21:00:00",2024-04-19,110,21,4,spring,18.601,0,4.518,62.47,0.4424,0,0
"2024-04-19 22:00:00",2024-04-19,110,22,4,spring,16.815,0,5.643,68.37,0.4358,1.185,0
"2024-04-19 23:00:00",2024-04-19,110,23,4,spring,17.502,0,6.959,54.89,0.433,0.498,0
"2024-04-20 00:00:00",2024-04-20,111,0,4,spring,17.142,0,6.176,43.96,0.4596,0.858,0
"2024-04-20 01:00:00",2024-04-20,111,1,4,spring,13.254,0,4.447,77.22,0.7025,4.746,0
"2024-04-20 02:00:00",2024-04-20,111,2,4,spring,13.411,0,5.113,60.88,0.2934,4.589,0
"2024-04-20 03:00:00",2024-04-20,111,3,4,spring,16.191,0,6.872,53.37,0.6076,1.809,0
"2024-04-20 04:00:00",2024-04-20,111,4,4,spring,15.388,0,7.175,65.28,0.6984,2.612,0
"2024-04-20 05:00:00",2024-04-20,111,5,4,spring,13.598,0,5.738,58.59,0.364,4.402,0
"2024-04-20 06:00:00",2024-04-20,111,6,4,spring,13.343,0,8.943,53.91,0.3073,4.657,0
"2024-04-20 07:00:00",2024-04-20,111,7,4,spring,12.345,0,6.271,76.6,0.6112,5.655,0
"2024-04-20 08:00:00",2024-04-20,111,8,4,spring,10.004,0,6.136,68.17,0.4662,7.996,0
"2024-04-20 09:00:00",2024-04-20,111,9,4,spring,9.896,0,5.381,69.39,0.5325,8.104,0
"2024-04-20 10:00:00",2024-04-20,111,10,4,spring,12.726,0,6.958,62.01,0.5026,5.274,0
"2024-04-20 11:00:00",2024-04-20,111,11,4,spring,12.919,0,5.773,60.65,0.371,5.081,0
"2024-04-20 12:00:00",2024-04-20,111,12,4,spring,14.973,0,6.661,65.85,0.3626,3.027,0
"2024-04-20 13:00:00",2024-04-20,111,13,4,spring,13.193,0,5.085,67.19,0.3868,4.807,0
"2024-04-20 14:00:00",2024-04-20,111,14,4,spring,13.74,0,8.491,80.94,0.5975,4.26,0
"2024-04-20 15:00:00",2024-04-20,111,15,4,spring,15.918,0,6.453,52.85,0.6874,2.082,0
"2024-04-20 16:00:00",2024-04-20,111,16,4,spring,15.139,0,8.224,59.77,0.3517,2.861,0
"2024-04-20 17:00:00",2024-04-20,111,17,4,spring,17.255,0,5.041,56.62,0.4325,0.745,0
"2024-04-20 18:00:00",2024-04-20,111,18,4,spring,17.217,0,6.607,55.08,0.2743,0.783,0
"2024-04-20 19:00:00",2024-04-20,111,19,4,spring,17.16,0,5.195,56.34,0.6765,0.84,0
"2024-04-20 20:00:00",2024-04-20,111,20,4,spring,17.021,0,5.604,44.99,0.2879,0.979,0
"2024-04-20 21:00:00",2024-04-20,111,21,4,spring,17.828,0,5.549,55.49,0.3903,0.172,0
"2024-04-20 22:00:00",2024-04-20,111,22,4,spring,15.145,0,6.755,59.62,0.2894,2.855,0
"2024-04-20 23:00:00",2024-04-20,111,23,4,spring,16.468,0,7.41,56.88,0.7174,1.532,0
"2024-04-21 00:00:00",2024-04-21,112,0,4,spring,14.3,0,6.489,65.68,0.2274,3.7,0
"2024-04-21 01:00:00",2024-04-21,112,1,4,spring,15.547,0,5.216,55.06,0.2859,2.453,0
"2024-04-21 02:00:00",2024-04-21,112,2,4,spring,16.011,0,7.33,64.24,0.4201,1.989,0
"2024-04-21 03:00:00",2024-04-21,112,3,4,spring,13.363,0,7.423,51.91,0.6934,4.637,0
"2024-04-21 04:00:00",2024-04-21,112,4,4,spring,14.223,0,6.999,60.82,0.4029,3.777,0
"2024-04-21 05:00:00",2024-04-21,112,5,4,spring,11.436,0,5.649,69.79,0.5122,6.564,0
"2024-04-21 06:00:00",2024-04-21,112,6,4,spring,11.687,0,7.451,61.74,0.298,6.313,0
"2024-04-21 07:00:00",2024-04-21,112,7,4,spring,11.942,0,6.235,65,0.5601,6.058,0
"2024-04-21 08:00:00",2024-04-21,112,8,4,spring,11.828,0,5.763,72.41,0.4278,6.172,0
"2024-04-21 09:00:00",2024-04-21,112,9,4,spring,11.963,0,7.812,71.93,0.687,6.037,0
"2024-04-21 10:00:00",2024-04-21,112,10,4,spring,13.003,0,6.946,65.9,0.659,4.997,0
"2024-04-21 11:00:00",2024-04-21,112,11,4,spring,12.242,0,6.529,73.5,0.4399,5.758,0
"2024-04-21 12:00:00",2024-04-21,112,12,4,spring,13.419,0,7.28,64.72,0.496,4.581,0
"2024-04-21 13:00:00",2024-04-21,112,13,4,spring,13.251,0,9.595,66.28,0.3538,4.749,0
"2024-04-21 14:00:00",2024-04-21,112,14,4,spring,15.163,0,4.018,56.79,0.6118,2.837,0
"2024-04-21 15:00:00",2024-04-21,112,15,4,spring,15.667,0,5.972,66.93,0.4571,2.333,0
"2024-04-21 16:00:00",2024-04-21,112,16,4,spring,15.484,0,6.848,48.44,0.4956,2.516,0
"2024-04-21 17:00:00",2024-04-21,112,17,4,spring,15.043,0,6.228,57.92,0.7381,2.957,0
"2024-04-21 18:00:00",2024-04-21,112,18,4,spring,17.612,0,4.124,58.31,0.6626,0.388,0
"2024-04-21 19:00:00",2024-04-21,112,19,4,spring,17.158,0,9.192,59.95,0.6444,0.842,0
"2024-04-21 20:00:00",2024-04-21,112,20,4,spring,17.945,0,6.166,53.31,0.687,0.055,0
"2024-04-21 21:00:00",2024-04-21,112,21,4,spring,16.403,0,6.583,65.64,0.2739,1.597,0
"2024-04-21 22:00:00",2024-04-21,112,22,4,spring,17.513,0,4.128,55.49,0.4746,0.487,0
"2024-04-21 23:00:00",2024-04-21,112,23,4,spring,17.631,0,6.772,59.78,0.7297,0.369,0
"2024-04-22 00:00:00",2024-04-22,113,0,4,spring,14.785,0,7.911,73.07,0.2701,3.215,0
"2024-04-22 01:00:00",2024-04-22,113,1,4,spring,16.438,0,6.206,47.69,0.4972,1.562,0
"2024-04-22 02:00:00",2024-04-22,113,2,4,spring,11.826,0,6.563,58.14,0.606,6.174,0
"2024-04-22 03:00:00",2024-04-22,113,3,4,spring,13.053,0,5.093,59.18,0.6224,4.947,0
"2024-04-22 04:00:00",2024-04-22,113,4,4,spring,11.323,0,6.13,60.41,0.6814,6.677,0
"2024-04-22 05:00:00",2024-04-22,113,5,4,spring,11.593,0,6.135,56.86,0.4166,6.407,0
"2024-04-22 06:00:00",2024-04-22,113,6,4,spring,10.544,0,6.353,81.15,0.2332,7.456,0
"2024-04-22 07:00:00",2024-04-22,113,7,4,spring,11.293,0,7.368,68.26,0.448,6.707,0
"2024-04-22 08:00:00",2024-04-22,113,8,4,spring,11.79,0,6.946,61.18,0.4406,6.21,0
"2024-04-22 09:00:00",2024-04-22,113,9,4,spring,15.799,0,7.427,65.53,0.3916,2.201,0
"2024-04-22 10:00:00",2024-04-22,113,10,4,spring,11.637,0,6.208,59.63,0.4326,6.363,0
"2024-04-22 11:00:00",2024-04-22,113,11,4,spring,13.092,0,4.61,67.19,0.3828,4.908,0
"2024-04-22 12:00:00",2024-04-22,113,12,4,spring,13.028,0,4.759,62.96,0.6131,4.972,0
"2024-04-22 13:00:00",2024-04-22,113,13,4,spring,14.343,0,6.286,61.42,0.6021,3.657,0
"2024-04-22 14:00:00",2024-04-22,113,14,4,spring,14.165,0,7.526,70.06,0.3516,3.835,0
"2024-04-22 15:00:00",2024-04-22,113,15,4,spring,14.789,0,6.117,70.96,0.6017,3.211,0
"2024-04-22 16:00:00",2024-04-22,113,16,4,spring,16.88,0,6.28,45.54,0.627,1.12,0
"2024-04-22 17:00:00",2024-04-22,113,17,4,spring,16.06,0,8.89,61.51,0.5237,1.94,0
"2024-04-22 18:00:00",2024-04-22,113,18,4,spring,16.213,0,6.566,52.19,0.5792,1.787,0
"2024-04-22 19:00:00",2024-04-22,113,19,4,spring,17.81,0,5.503,35,0.3114,0.19,0
"2024-04-22 20:00:00",2024-04-22,113,20,4,spring,19.015,0,8.394,56.38,0.3232,0,0
"2024-04-22 21:00:00",2024-04-22,113,21,4,spring,17.141,0,6.846,53.82,0.4417,0.859,0
"2024-04-22 22:00:00",2024-04-22,113,22,4,spring,17.109,0,7.319,49.11,0.3672,0.891,0
"2024-04-22 23:00:00",2024-04-22,113,23,4,spring,15.694,0,6.632,53.77,0.2175,2.306,0
"2024-04-23 00:00:00",2024-04-23,114,0,4,spring,15.875,0,8.268,57.91,0.5328,2.125,0
"2024-04-23 01:00:00",2024-04-23,114,1,4,spring,14.689,0,5.825,64.07,0.7388,3.311,0
"2024-04-23 02:00:00",2024-04-23,114,2,4,spring,16.103,0,5.9,56.84,0.2305,1.897,0
"2024-04-23 03:00:00",2024-04-23,114,3,4,spring,13.42,0,5.655,67.33,0.3798,4.58,0
"2024-04-23 04:00:00",2024-04-23,114,4,4,spring,12.323,0,4.757,59.9,0.35,5.677,0
"2024-04-23 05:00:00",2024-04-23,114,5,4,spring,12.513,0,7.162,73.85,0.2773,5.487,0
"2024-04-23 06:00:00",2024-04-23,114,6,4,spring,11.788,0,6.593,63.54,0.5408,6.212,0
"2024-04-23 07:00:00",2024-04-23,114,7,4,spring,13.699,0,8.012,54.68,0.734,4.301,0
"2024-04-23 08:00:00",2024-04-23,114,8,4,spring,12.448,0,7.324,60.85,0.6359,5.552,0
"2024-04-23 09:00:00",2024-04-23,114,9,4,spring,12.271,0,6.693,61.52,0.5892,5.729,0
"2024-04-23 10:00:00",2024-04-23,114,10,4,spring,13.41,0,4.152,71.78,0.2926,4.59,0
"2024-04-23 11:00:00",2024-04-23,114,11,4,spring,13.421,0,7.633,40.54,0.7247,4.579,0
"2024-04-23 12:00:00",2024-04-23,114,12,4,spring,15.283,0,5.271,72.73,0.7451,2.717,0
"2024-04-23 13:00:00",2024-04-23,114,13,4,spring,16.157,0,7.102,52.46,0.5259,1.843,0
"2024-04-23 14:00:00",2024-04-23,114,14,4,spring,17.736,0,6.26,62.31,0.223,0.264,0
"2024-04-23 15:00:00",2024-04-23,114,15,4,spring,14.683,0,5.489,74.28,0.3191,3.317,0
"2024-04-23 16:00:00",2024-04-23,114,16,4,spring,15.45,0,6.941,66.54,0.3819,2.55,0
"2024-04-23 17:00:00",2024-04-23,114,17,4,spring,20.673,0,8.021,45.4,0.2516,0,0
"2024-04-23 18:00:00",2024-04-23,114,18,4,spring,17.381,0,7.9,58.94,0.4916,0.619,0
"2024-04-23 19:00:00",2024-04-23,114,19,4,spring,15.178,0,5.284,57.83,0.5858,2.822,0
"2024-04-23 20:00:00",2024-04-23,114,20,4,spring,18.357,0,7.747,55.87,0.3385,0,0
"2024-04-23 21:00:00",2024-04-23,114,21,4,spring,16.615,0,8.819,51.13,0.2808,1.385,0
"2024-04-23 22:00:00",2024-04-23,114,22,4,spring,16.006,0,5.468,73.51,0.7042,1.994,0
"2024-04-23 23:00:00",2024-04-23,114,23,4,spring,19.156,0,6.753,49.79,0.474,0,0
"2024-04-24 00:00:00",2024-04-24,115,0,4,spring,16.214,0,5.659,59.18,0.5532,1.786,0
"2024-04-24 01:00:00",2024-04-24,115,1,4,spring,15.261,0,5.21,68.41,0.666,2.739,0
"2024-04-24 02:00:00",2024-04-24,115,2,4,spring,13.383,0,5.49,62.9,0.4707,4.617,0
"2024-04-24 03:00:00",2024-04-24,115,3,4,spring,13.704,0,8.175,61.83,0.3158,4.296,0
"2024-04-24 04:00:00",2024-04-24,115,4,4,spring,16.781,0,6.489,50.19,0.3721,1.219,0
"2024-04-24 05:00:00",2024-04-24,115,5,4,spring,12.863,0,7.044,80.38,0.3653,5.137,0
"2024-04-24 06:00:00",2024-04-24,115,6,4,spring,12.462,0,6.067,64.29,0.5523,5.538,0
"2024-04-24 07:00:00",2024-04-24,115,7,4,spring,11.368,0,6.483,63.17,0.3255,6.632,0
"2024-04-24 08:00:00",2024-04-24,115,8,4,spring,13.166,0,3.677,62.31,0.4776,4.834,0
"2024-04-24 09:00:00",2024-04-24,115,9,4,spring,11.974,0,7.241,80.31,0.6796,6.026,0
"2024-04-24 10:00:00",2024-04-24,115,10,4,spring,12.794,0,7.523,69.4,0.2618,5.206,0
"2024-04-24 11:00:00",2024-04-24,115,11,4,spring,12.649,0,6.993,64.69,0.2805,5.351,0
"2024-04-24 12:00:00",2024-04-24,115,12,4,spring,16.631,0,7.182,48.89,0.5159,1.369,0
"2024-04-24 13:00:00",2024-04-24,115,13,4,spring,14.306,0,6.904,53,0.4371,3.694,0
"2024-04-24 14:00:00",2024-04-24,115,14,4,spring,13.707,0,5.55,64.57,0.5331,4.293,0
"2024-04-24 15:00:00",2024-04-24,115,15,4,spring,15.184,0,4.819,56.14,0.7199,2.816,0
"2024-04-24 16:00:00",2024-04-24,115,16,4,spring,18.01,0,8.26,52.86,0.3488,0,0
"2024-04-24 17:00:00",2024-04-24,115,17,4,spring,15.586,0,6.24,60.33,0.4531,2.414,0
"2024-04-24 18:00:00",2024-04-24,115,18,4,spring,17.698,0,5.898,62.33,0.5459,0.302,0
"2024-04-24 19:00:00",2024-04-24,115,19,4,spring,16.817,0,6.594,67.37,0.5545,1.183,0
"2024-04-24 20:00:00",2024-04-24,115,20,4,spring,16.161,0,4.908,56.49,0.4902,1.839,0
"2024-04-24 21:00:00",2024-04-24,115,21,4,spring,17.366,0,5.346,66.37,0.545,0.634,0
"2024-04-24 22:00:00",2024-04-24,115,22,4,spring,17.237,0,5.915,55.73,0.419,0.763,0
"2024-04-24 23:00:00",2024-04-24,115,23,4,spring,17.435,0,6.468,51.92,0.6237,0.565,0
"2024-04-25 00:00:00",2024-04-25,116,0,4,spring,19.151,0,7.272,45.97,0.4245,0,0
"2024-04-25 01:00:00",2024-04-25,116,1,4,spring,16.095,0,6.007,59.08,0.7644,1.905,0
"2024-04-25 02:00:00",2024-04-25,116,2,4,spring,16.988,0,5.895,47.73,0.5427,1.012,0
