utc_timestamp,cet_cest_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_grid_import,DE_KN_industrial2_pv,DE_KN_industrial2_storage_charge,DE_KN_industrial2_storage_decharge,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_ev,DE_KN_industrial3_grid_import,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_public1_grid_import,DE_KN_public2_grid_import,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_freezer,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine,interpolated
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.235,38.999,22.421,,,,9.780,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.305,39.001,22.464,,,,9.804,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.377,39.846,22.466,,,,9.814,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.447,40.180,22.509,,,,9.833,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.515,40.185,22.553,,,,9.851,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.583,40.189,22.557,,,,9.853,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.693,40.194,22.598,,,,9.870,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.799,40.199,22.641,,,,9.890,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.885,40.202,22.646,,,,9.896,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.959,40.205,22.687,,,,9.910,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.035,40.207,22.732,,,,9.930,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.111,40.209,22.756,,,,9.946,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.178,40.212,22.782,,,,9.949,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.247,40.214,22.829,,,,9.970,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.316,40.217,22.844,,,,9.990,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.386,41.045,22.878,,,,10.012,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.458,41.417,22.924,,,,10.030,33.573,,,,,,,,,,,,,,,,,,,,,
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.528,41.422,22.927,,,,10.034,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.569,41.424,22.973,,,,10.056,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.628,41.426,23.017,,,,10.076,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.700,41.429,23.022,,,,10.089,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.767,41.431,23.068,,,,10.097,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.838,41.434,23.100,,,,10.117,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.906,41.437,23.117,,,,10.136,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.976,41.439,23.164,,,,10.136,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.047,41.442,23.182,,,,10.157,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.118,41.444,23.212,,,,10.183,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.191,42.458,23.258,,,,10.202,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.264,42.854,23.284,,,,10.222,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.382,42.859,23.307,,,,10.235,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.503,42.864,23.350,,,,10.242,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.623,42.869,23.392,,,,10.262,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.739,42.871,23.415,,,,10.284,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.851,42.874,23.439,,,,10.291,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.959,42.877,23.485,,,,10.305,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.047,42.879,23.497,,,,10.326,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.114,42.882,23.533,,,,10.341,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.180,42.884,23.579,,,,10.352,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.246,42.886,23.581,,,,10.386,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.313,42.889,23.626,,,,10.401,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.382,43.220,23.671,,,,10.410,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.453,44.276,23.673,,,,10.438,33.574,,,,,,,,,,,,,,,,,,,,,
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.495,44.307,23.718,,,,10.458,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.528,44.309,23.760,,,,10.462,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.596,44.312,23.765,,,,10.486,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.661,44.314,23.810,,,,10.500,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.730,44.316,23.846,,,,10.509,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.794,44.318,23.858,,,,10.532,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.862,44.320,23.903,,,,10.537,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.931,44.323,23.930,,,,10.557,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.998,44.325,23.949,,,,10.587,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.065,44.328,23.993,,,,10.609,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.132,44.331,24.016,,,,10.609,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.199,44.333,24.040,,,,10.631,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.266,44.336,24.084,,,,10.652,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.334,44.338,24.098,,,,10.658,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.411,44.341,24.131,,,,10.674,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.511,44.343,24.175,,,,10.696,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.586,44.346,24.184,,,,10.699,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.659,44.349,24.222,,,,10.718,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.727,45.317,24.266,,,,10.740,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.795,45.823,24.271,,,,10.741,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.864,45.826,24.312,,,,10.796,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.934,45.829,24.357,,,,10.821,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.003,45.831,24.359,,,,10.845,33.575,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.073,45.834,24.404,,,,10.855,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.116,45.836,24.448,,,,10.869,33.575,,,,,,,,,,,,,,,,,,,,,
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.167,45.839,24.450,,,,10.893,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.237,45.841,24.495,,,,10.897,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.303,45.844,24.540,,,,10.917,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.373,45.846,24.542,,,,10.939,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.439,45.849,24.587,,,,10.941,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.509,45.852,24.627,,,,10.964,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.580,45.854,24.634,,,,10.974,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.651,46.427,24.678,,,,11.003,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.723,47.035,24.713,,,,11.025,33.576,,,,,,,,,,,,,,,,,,,,,
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.796,47.038,24.725,,,,11.029,34.355,,,,,,,,,,,,,,,,,,,,,
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.915,47.040,24.769,,,,11.048,34.444,,,,,,,,,,,,,,,,,,,,,
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.028,47.043,24.799,,,,11.071,34.517,,,,,,,,,,,,,,,,,,,,,
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.142,47.045,24.816,,,,11.072,34.518,,,,,,,,,,,,,,,,,,,,,
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.244,47.048,24.860,,,,11.094,34.518,,,,,,,,,,,,,,,,,,,,,
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.324,47.051,24.884,,,,11.114,34.518,,,,,,,,,,,,,,,,,,,,,
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.400,47.053,24.908,,,,11.117,34.518,,,,,,,,,,,,,,,,,,,,,
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.476,47.056,24.952,,,,11.141,34.738,,,,,,,,,,,,,,,,,,,,,
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.542,47.058,24.970,,,,11.151,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.611,47.061,24.999,,,,11.163,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.680,47.063,25.044,,,,11.187,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.752,47.604,25.054,,,,11.195,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.825,48.238,25.091,,,,11.211,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.895,48.240,25.135,,,,11.242,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.939,48.242,25.146,,,,11.243,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.992,48.245,25.183,,,,11.269,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.063,48.248,25.227,,,,11.293,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.130,48.250,25.230,,,,11.293,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.201,48.253,25.274,,,,11.316,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.268,48.256,25.318,,,,11.334,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.339,48.258,25.320,,,,11.339,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.409,48.261,25.364,,,,11.370,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.478,48.263,25.400,,,,11.376,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.548,48.266,25.410,,,,11.394,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.618,48.268,25.454,,,,11.413,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.689,48.271,25.483,,,,11.417,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.787,48.274,25.500,,,,11.440,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.900,48.276,25.544,,,,11.447,34.739,,,,,,,,,,,,,,,,,,,,,
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.006,48.279,25.585,,,,11.464,34.740,,,,,,,,,,,,,,,,,,,,,
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.108,48.680,25.591,,,,11.488,34.740,,,,,,,,,,,,,,,,,,,,,
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.187,49.684,25.635,,,,11.488,34.740,,,,,,,,,,,,,,,,,,,,,
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.262,49.686,25.667,,,,11.511,34.740,,,,,,,,,,,,,,,,,,,,,
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.330,49.689,25.682,,,,11.522,34.740,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_freezer
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.399,49.692,25.727,,,,11.536,34.740,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_freezer
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.468,49.904,25.747,,,,11.576,34.740,,,,,,,,,,,,,,,,,,,,,
