Delivery_Contractor,Property_ID,Postcode_1,Participant_Age,EmployStatus,EmployType,HouseIncome,Date_Contact,Tenure,Tenure_Length,Social_Group,HP_Awareness,Date_Survey,Name_Survey,House_Type,House_Form,House_Env,House_Age,House_SAP,No_Adults,No_Child,No_Storeys,Total_Floor_Area,Habitable_Rooms,Bedrooms,Heated_rooms,Floor_Height,Wall_Type,Floor_Type,Roof_Type,Glazed_Type,Mains_Gas_Flag,Main_Fuel,Heat_Primary_Source,Heat_Secondary_Source,TS_Existing,TS_Existing_Size,No_Underfloor,Existing_Fires,Existing_Cooking,Outside_Space,Outside_Access,Elec_currentuse,Gas_currentuse,MCS_SHLoad,MCS_Hloss,MCS_SHAnnual,MCS_DHWAnnual,MCS_Immersion,MCS_Flow_Temp,MCS_SCOP,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,HP_Recommend,Measures_Recommend,EstCost_System,EstCost_Ancillary,EstCost_Running,EstCost_Etariff,EstCost_Gtariff,Part_Install_Decision,Date_Installation,Name_Install,HP_Installed,HP_Installed_Detail,HP_Brand,HP_Model,HP_Size_kW,HP_Refrigerant,GSHP_Space,TS_Type,TS_Water_Size,TS_PCM_Size,HP_Control_Zones,Measures_emitters_LT,Measures_emitters_Std,Measures_Fanassist,HP_Aesthetic,HP_Noise,Cooling,Cooling_Rooms,Fires_replaced,Cook_Replaced,Gas_disconnect,Measures_Loft,Measures_Windows,Measures_Doors,Measures_WI,Measures_DP,Cost_HP,Cost_TS,Cost_Install,Cost_Emitters,Cost_Cooling,Cost_LI,Cost_WI,Cost_Window,Cost_Door,Cost_DP,Install_time_HP,Install_time_measures
E.ON,EOH2146,NE15,31.0,Working Full time (>30hrs),Professional,"50,001+",2020-11-30T00:00:00.000Z,Owner-Occupied,5.999999999999999,AB,2.0,14/12/2020,Phoenix,House,Mid-Terrace,Urban,1930 - 1949,D,2.0,0.0,2.0,88.0,4.0,2.0,5.000000000000001,2.8,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,2659.0,7334.0,2.2577404908030587,7.728321992792189,1944.2763663200894,956.5503087411926,0.29190667084694727,40.014565196761396,2.901172123509459,Yes,No,Yes,Yes,None - Installation not recommended,,9506.252916406633,0.011999345400909078,281.47585682068024,12.00393164814217,2.043896499169059,,,,,,,,3.016312454594299,,2.380024779688461e-12,,129.06329482793808,7.001278141178773,1.0001260817589355,0.2346615493297577,0.0009930748165061232,0.00012932931713294238,,,,5.457501464634085e-11,3.739670972890963e-08,4.6254999119810236e-07,,,7.46541988384114e-13,6.327186241605887e-08,,,3209.762907065153,1019.9487587265111,1610.238266325447,9.725331476125866,1.596208923501305e-13,0.00034631091154324167,0.012760259778588079,8.335743206799862e-10,1.0384038909538874e-05,4.1707041466276795e-12,1.0495016290806234,0.0001893632297651493
E.ON,EOH3025,NE13,56.0,Retired,Pensioner,"20,001 - 25,000",2020-11-30T00:00:00.000Z,Owner-Occupied,20.0,DE,2.0,18/12/2020,Phoenix,House,Detached,Rural,1900 - 1929,E,3.0,1.0,2.0,160.0,7.0,4.0,10.000000000000002,2.6,Solid_No_insulation,Mix,Pitched,Double,No,Oil,Oil Boiler,Fire - Wood,,,0.0,0.0,0.0,Yes - Ground Loop,Yes,193.82537750393385,379.6407471328275,2.257992310630023,7.661795397289097,1942.393490557326,956.9223750092497,0.29793365764089685,40.01781508035492,2.9011198756983503,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,,,9506.383530370507,0.015961339311843403,281.85990934151226,12.004058913609478,2.0450395470124203,,,,,,,,3.017068255227059,,3.755927426712935e-12,,134.6711501479149,7.001289899577387,1.0001434231035091,0.23494746536016464,0.0012428475311025977,0.00017692556139081717,,,,8.832350129051036e-11,5.004509162631621e-08,6.122733111624257e-07,,,1.1338246964573417e-12,7.843446780952945e-08,,,3257.4650533495096,1019.7771780592155,1610.24031372601,9.56802248459193,2.4627121088943715e-13,0.00047482786329965164,0.016576210327912122,1.1932660415325813e-09,1.4754190587673578e-05,6.6302796586370505e-12,1.0538657051511109,0.00023674611929891398
E.ON,EOH3141,NE3,50.0,Working Full time (>30hrs),Skilled Manual Worker,"30,001 - 40,000",2020-11-30T00:00:00.000Z,Owner-Occupied,2.9999999999999996,DE,1.0,16/12/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,D,2.0,1.0,1.0,76.0,4.0,3.0,6.999999999999999,2.3,Cavity_Insulated,Solid,Flat,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,5265.0,10163.0,8.208,108.0,19897.0,3566.0,0.0,54.0,2.97,No,No,No,Yes,Hybrid,None Required,10233.0,0.0145828252639717,904.0,14.3,3.8000000000000003,Yes,17/02/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB32AA,4.0,R32,4.161193091489768e-12,,132.7674299478531,7.001527813379653,1.0,9.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5912.2,1020.9672304104454,1610.2402822014917,2685.85,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
E.ON,EOH1559,NE5,40.0,Working Full time (>30hrs),Professional,"30,001 - 40,000",2020-12-04T00:00:00.000Z,Owner-Occupied,8.0,AB,3.0,12/01/2021,Phoenix,House,Semi-Detached,Urban,1983 - 1990,D,1.0,0.0,2.0,44.99999999999999,3.0,1.0,5.000000000000001,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,2800.0,8000.000000000001,3.01,81.89,4775.0,1757.0,0.0,40.01606119622011,2.9011583271622654,No,No,No,Yes,Hybrid,None Required,9690.87,0.0,364.0,14.3,3.8000000000000003,No,,,,,,,3.0166814379626885,,3.07959885890996e-12,,132.22140818834305,7.001308133229031,1.0001290791351494,0.2484796941280365,0.0010830184874066617,0.00014531506167259067,,,,7.034836602137773e-11,4.578480883310476e-08,5.410392986959778e-07,,,9.5285129612932e-13,7.483412645115095e-08,,,3232.890787737444,1019.9038872302929,1610.23926129741,9.422770686767763,2.1331584231214923e-13,0.00040853485245406773,0.014260391253628768,1.0539518147112403e-09,1.2252855637306937e-05,5.648012873366026e-12,1.0499730724841356,0.00022190216986928135
E.ON,EOH2892,NE3,56.0,Working Full time (>30hrs),Manager,"30,001 - 40,000",2020-12-04T00:00:00.000Z,Owner-Occupied,1.0,C1,2.0,05/03/2021,Phoenix,House,Semi-Detached,Urban,1950 - 1966,E,1.0,0.0,2.0,116.0,6.0,3.0,10.000000000000002,2.5,Cavity_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Electric,,,0.0,0.0,0.0,No,No,193.73972217307892,378.27874151372816,9.389,80.94,18816.8,3515.0000000000005,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,10603.21,0.012324911961457019,1231.0,14.3,3.8000000000000003,Yes,26/05/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB32AA,4.0,R32,2.9376882870746357e-12,,132.4576124548912,7.00140879637911,1.0,11.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5912.2,1020.2531920841755,1610.2390318288442,3055.73,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH2348,NE5,41.0,Working Part time,Professional,"50,001+",2020-12-08T00:00:00.000Z,Owner-Occupied,10.0,AB,4.0,04/01/2021,Phoenix,House,Detached,Urban,1983 - 1990,D,2.0,3.0000000000000004,2.0,144.0,8.0,5.0,12.0,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Electric,,,0.0,0.0,0.0,No,No,6400.0,18300.0,2.2576243982112794,7.582320993766189,1937.848083450459,956.2398485759913,0.2232732876098453,40.012271375453565,2.9009387307148424,Yes,No,Yes,Yes,None - Installation not recommended,,9506.17833486515,0.008585233166002126,281.0775287778024,12.003230319011491,2.0433801128243796,,,,,,,,3.013817162020132,,1.2065564476346213e-12,,129.94962632656097,7.001016286623781,1.0000918832574826,0.20416328683495522,0.0007678193614992779,0.00010875226143980399,,,,3.158631689537117e-11,2.3694655126860198e-08,3.236760051095189e-07,,,3.7321526620039125e-13,4.222216887228569e-08,,,3187.7318249366617,1019.0155086734565,1610.2357654857387,7.535082884838339,7.671969071317009e-14,0.0002466972516617716,0.009699361726234201,4.881189341610082e-10,6.041633307440897e-06,2.1596591702477408e-12,1.0423880820162594,0.0001430907441317686
E.ON,EOH0388,NE3,47.0,Working Full time (>30hrs),Supervisor,"40,001 - 50,000",2020-12-04T00:00:00.000Z,Owner-Occupied,14.0,C1,5.0,13/01/2021,Phoenix,House,Semi-Detached,Urban,1967 - 1975,E,4.0,1.0,2.0,83.0,5.0,3.0,8.0,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,189.18967996296124,371.098716132401,6.359,76.61,15409.499999999998,4994.0,0.0,60.0,3.22,No,No,Yes,No,HT_ASHP,None Required,17195.66,0.005644596320252049,938.9999999999999,14.3,3.8000000000000003,Yes,21/06/2021,Phoenix,HT_ASHP,,Daikin,EPRA14DAV3,14.000000000000002,R32,5.979590195388795e-13,PCM_NEW,127.55518704652786,9.0,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,9047.0,3500.65,1610.23395969408,2871.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
E.ON,EOH1000,NE3,47.0,Working Full time (>30hrs),Manager,"40,001 - 50,000",2020-12-04T00:00:00.000Z,Owner-Occupied,5.0,C1,3.0,18/01/2021,Phoenix,House,Semi-Detached,Urban,1983 - 1990,D,2.0,2.0,2.0,78.0,4.0,3.0,6.999999999999999,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,192.16841287829448,376.3592188784387,5.023,64.4,7266.6,3311.0,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,10245.07,0.01075480394558781,614.0,14.3,3.8000000000000003,Yes,23/04/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,2.1939032621848265e-12,,132.99047574400902,7.001214340663864,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5739.820000000001,1019.7356133842375,1610.2377486578885,2870.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
E.ON,EOH0192,NE3,46.0,Working Full time (>30hrs),Professional,"50,001+",2020-12-04T00:00:00.000Z,Owner-Occupied,13.0,AB,3.0,18/12/2020,Phoenix,House,Mid-Terrace,Urban,1900 - 1929,D,2.0,2.0,3.0,179.00000000000003,8.0,5.0,11.0,2.8,Solid_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,4077.0,28131.0,2.2574764505098757,7.516052342951298,1931.552825680119,956.0981748151316,0.17276227276670397,40.010699967242545,2.900790969238151,No,No,No,Yes,,,9506.120319582444,0.0064833464888351955,280.58973843703046,12.002839061083504,2.042928141292068,,,,,,,,3.0110511450329795,,6.389166539583213e-13,,128.12618240714073,7.0008256106521,1.0000720219259165,0.20037639886140823,0.0006007761548971757,9.019520075526088e-05,,,,1.8329079573553564e-11,1.6109360956306773e-08,2.32958413448614e-07,,,1.9469697392932722e-13,2.73163713870872e-08,,,3155.1116844699623,1018.4825558813242,1610.23436381696,7.074675349919126,3.8476044724421177e-14,0.000175148385887951,0.007690415259276051,3.1445973602828303e-10,3.908062177970795e-06,1.2282317090467343e-12,1.0373481609858572,0.00011506819191708928
E.ON,EOH1847,NE3,26.0,Working Full time (>30hrs),Professional,"25,001 - 30,000",2020-12-11T00:00:00.000Z,Owner-Occupied,0.9,C1,5.0,05/01/2021,Phoenix,House,Semi-Detached,Urban,1950 - 1966,E,2.0,0.0,2.0,84.0,4.0,3.0,8.0,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,192.29533134546364,376.97093270672485,6.272,74.66,15202.7,3311.0,0.0,55.0,2.96,No,No,No,Yes with additional measures,Hybrid,Loft Insulation barrier,10060.85,800.0,1006.0000000000001,14.3,3.8000000000000003,Yes,07/05/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,2.215581017261936e-12,,132.42527842521667,7.00121466377459,1.0,9.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,no,5739.820000000001,1019.766626220718,1610.2373111517331,2685.85,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH2587,NE13,21.36744275316596,Working Full time (>30hrs),Semi and unskilled manual worker,"30,001 - 40,000",2020-12-15T00:00:00.000Z,Owner-Occupied,15.0,DE,1.0,11/01/2021,Phoenix,House,Semi-Detached,Urban,1950 - 1966,D,3.0,0.0,2.0,96.0,5.0,3.0,6.999999999999999,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,194.77197926555527,379.42439640138764,2.2579195267727883,7.708705922588706,1946.7141853614012,956.8925482539489,0.31259078025723286,40.017098954413086,2.9011591349961234,No,No,Yes with additional measures,Yes with additional measures,None - Installation not recommended,,9506.360597168694,0.014606846765389037,281.8393717717333,12.004373675428797,2.0444045549462317,,,,,,,,3.0171221307246014,,3.483265542322811e-12,,132.26213306188583,7.0013107252452755,1.0001359082398267,0.26407258585095406,0.0011780886670749169,0.00016777284326963127,,,,8.613608437624265e-11,4.5648086199889804e-08,5.841182542098977e-07,,,1.0985318557588108e-12,8.039454968411519e-08,,,3239.370596270915,1019.9202058910718,1610.2398711207632,10.540065555338515,2.4201235633569684e-13,0.0004427301899431768,0.014940590517653618,1.1555454371148244e-09,1.3957854381496661e-05,6.0865965045842074e-12,1.053679293487221,0.00021628261856676545
E.ON,EOH0941,NE3,31.0,Working Full time (>30hrs),Professional,"30,001 - 40,000",2020-12-04T00:00:00.000Z,Owner-Occupied,2.0,C1,3.0,21/12/2020,Phoenix,House,Semi-Detached,Urban,1950 - 1966,C,1.0,0.0,2.0,104.00000000000001,6.0,4.0,10.000000000000002,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,200,0.0,0.0,1.0,No,No,196.27747503534192,382.60945980018005,2.2581295644282835,7.830438207834959,1952.896059037419,957.1428583897796,0.3811999153127545,40.01925905671669,2.901364187696017,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,,,9506.42216234971,0.018045844915150155,282.70177170087584,12.005100372033194,2.045027257602196,,,,,,,,3.019819344044663,,6.122177851480837e-12,,133.86781513690948,7.001628629936022,1.0001725927359075,0.2746783010661602,0.0013842129264958203,0.00018198377802036703,,,,1.3115510066885605e-10,6.581203138011915e-08,7.622697353326657e-07,,,1.823599864864134e-12,1.1611932393407187e-07,,,3270.823830758836,1020.7988092768564,1610.2428501232478,11.649271245095878,4.301166356673186e-13,0.0005661432202759897,0.018950253434013575,1.6757699672353965e-09,2.0362007315455346e-05,1.0294476208982939e-11,1.057752477005124,0.00027673116619553184
E.ON,EOH2034,NE6,31.0,Working Full time (>30hrs),Professional,"50,001+",2020-12-07T00:00:00.000Z,Owner-Occupied,1.0,AB,3.0,22/12/2020,Phoenix,House,Detached,Urban,2007 - 2011,C,2.0,0.0,2.0,82.0,5.0,3.0,9.0,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,193.34431451489218,377.11846600298304,3.821,46.59,7653.999999999999,4002.0,181.0,45.0,3.57,Yes,No,Yes,Yes,ASHP,None Required,12105.959999999997,0.011760571959655408,477.0,14.3,3.8000000000000003,Yes,08/04/2021,Aaron Services,ASHP,,Daikin,EDLQ05CAV3,5.0,R410A,2.5772712956839694e-12,Water_new,250.0,7.001386438278132,1.0,11.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5335.24,1752.34,1610.2376751565398,3055.83,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
E.ON,EOH2931,NE5,27.0,Working Full time (>30hrs),Clerical,"20,001 - 25,000",2020-12-04T00:00:00.000Z,Owner-Occupied,0.9,C1,1.0,22/12/2020,Phoenix,House,Semi-Detached,Urban,1930 - 1949,C,2.0,0.0,2.0,122.0,5.0,3.0,6.0,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,2900.0,12000.0,6.257,79.52,15161.199999999999,3515.0000000000005,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,10615.05,0.012250875569293385,726.0000000000001,14.3,3.8000000000000003,Yes,17/03/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,3.052953506318956e-12,,133.19743499159813,7.0013938196061645,1.0,10.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5739.820000000001,1020.5456356381438,1610.2387656359608,3240.05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH0601,NE3,37.0,Working Full time (>30hrs),Professional,"40,001 - 50,000",2020-12-07T00:00:00.000Z,Owner-Occupied,2.0,AB,1.0,22/12/2020,Phoenix,House,Semi-Detached,Urban,1983 - 1990,D,2.0,2.0,2.0,102.0,5.0,4.0,6.999999999999999,2.3,Cavity_No_insulation,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Gas,,,0.0,1.0,1.0,No,No,191.29166564764455,374.35251276171766,8.273,81.1,20042.7,4776.0,0.0,40.011648777581286,2.900932645704597,No,No,No,Yes,Hybrid,None Required,10430.83,0.0,1404.0,14.3,3.8000000000000003,,,,,,,,3.0140827908180654,,1.1791058580901126e-12,,129.8749290406704,7.001015119574731,1.0000897987320059,0.20506726577877998,0.0007264154482982121,0.00010068721167044714,,,,2.9676334306616425e-11,2.3436925289388455e-08,3.123994360976212e-07,,,3.4312559304278123e-13,3.9090554793119736e-08,,,3172.1652721576206,1019.1201632818812,1610.2353999113152,7.3799131287192,7.284347143489064e-14,0.00023295939722174806,0.009146370757662226,4.750451698676272e-10,5.565442123556253e-06,2.137851744590802e-12,1.0401777047663927,0.00014271405734689324
E.ON,EOH0003,NE38,42.0,Working Full time (>30hrs),Clerical,Prefer not to say,2020-12-07T00:00:00.000Z,Owner-Occupied,20.0,C1,5.0,23/12/2020,E.ON,House,Mid-Terrace,Suburban,1983 - 1990,C,2.0,1.0,2.0,99.0,4.0,3.0,6.999999999999999,2.4,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,191.9693539015134,375.9494318605866,5.018,50.69,10079.4,4212.0,646.0,45.0,3.57,Yes with additional measures,No,No,Yes,ASHP,Loft Insulation,12602.18,500.0,607.0,14.3,3.8000000000000003,Yes,16/04/2021,Aaron Services,ASHP,,Daikin,EDLQ07CAV7,7.000000000000001,R410A,1.9134943195914245e-12,Water_new,300.0,7.001204897722346,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,no,5648.0,1752.0,1610.2364242248882,3424.27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E.ON,EOH0689,NE4,21.336603544652462,Working Part time,Clerical,"12,501 - 16,200",2020-12-07T00:00:00.000Z,Owner-Occupied,13.0,C1,1.0,23/12/2020,Phoenix,House,Semi-Detached,Urban,1967 - 1975,D,2.0,0.0,3.0,74.0,6.0,5.0,8.0,2.6,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,191.43420496885665,375.44864453258924,10.090999999999998,97.6,20272.799999999996,4967.0,0.0,55.0,2.96,No,No,No,Yes with additional measures,Hybrid,Loft Insulation,11341.63,500.0,976.0,14.3,3.8000000000000003,Yes,24/04/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB32AA,4.0,R32,1.7526990058955305e-12,,130.06401360034943,7.001177973594167,1.0,11.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,no,5912.2,1019.9189411466522,1610.2367612082855,3794.25,0.0,499.99999999999994,0.0,0.0,0.0,0.0,2.5,0.0
E.ON,EOH3062,NE3,78.0,Retired,Pensioner,"12,501 - 16,200",2020-12-08T00:00:00.000Z,Owner-Occupied,27.0,DE,3.0,04/01/2021,Phoenix,House,Detached,Urban,1950 - 1966,B,1.0,0.0,1.0,73.0,4.0,2.0,6.0,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,193.53804176306585,379.0030969227664,6.595,90.34,15988.6,2483.0,0.0,55.0,2.96,No,No,No,Yes with additional measures,Hybrid,Loft Insulation,9875.86,500.0,715.0,14.3,3.8000000000000003,Yes,12/02/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,3.1961742280595118e-12,,133.58289077877998,7.001392857913743,1.0,8.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,no,5739.820000000001,1020.3485117217618,1610.2391638639256,2500.86,0.0,499.99999999999994,0.0,0.0,0.0,0.0,2.5,0.5
E.ON,EOH0204,NE3,41.0,Working Full time (>30hrs),Skilled Manual Worker,"16,201 - 20,000",2020-12-08T00:00:00.000Z,Owner-Occupied,9.0,C2,3.0,15/03/2021,Phoenix,House,Semi-Detached,Urban,1967 - 1975,B,2.0,3.0000000000000004,2.0,109.0,8.0,4.0,12.0,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,189.65128103180905,372.12876610900275,9.659999999999998,88.62,29510.7,3566.0,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,13342.14,0.00606272450141887,1692.0,14.3,3.8000000000000003,Yes,15/06/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB28AA,4.0,R32,7.399062916177424e-13,,130.02938404679298,7.000913910844247,1.0,13.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5739.820000000001,1018.7782241345894,1610.234100674405,4164.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E.ON,EOH1789,NE3,33.0,Working Full time (>30hrs),Manager,"50,001+",2020-12-08T00:00:00.000Z,Owner-Occupied,5.0,AB,5.0,04/01/2021,Phoenix,House,End-Terrace,Urban,1930 - 1949,D,2.0,1.0,2.0,89.99999999999999,4.0,3.0,6.999999999999999,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,193.90950551669812,378.28789354953915,2.2577940331216158,7.6975707318633795,1942.4181028269231,956.6737450242508,0.29431241340389536,40.015594804426655,2.9011266580410298,No,No,Yes with additional measures,Yes with additional measures,None - Installation not recommended,,9506.278290747232,0.012339589312716726,281.58753494028934,12.004072781908325,2.044008381163585,,,,,,,,3.0162471272051334,,2.5519673180207647e-12,,130.59664219617844,7.001243166072527,1.0001196554330818,0.24587150663137436,0.0010387323563918471,0.00014825306425336748,,,,6.071351754677323e-11,3.813916649164639e-08,5.142923669154698e-07,,,7.799272837803739e-13,6.627293913652466e-08,,,3229.028056557868,1019.5192283811792,1610.2384270975017,9.26061497916933,1.6659571400352846e-13,0.0003563936029559045,0.013365770428208634,8.878905388698399e-10,1.0890248769168665e-05,4.533651232208058e-12,1.0509002381004393,0.00019551232162484666
E.ON,EOH2989,NE3,54.0,Working Full time (>30hrs),Professional,"50,001+",2020-12-08T00:00:00.000Z,Owner-Occupied,10.0,AB,1.0,04/01/2021,Phoenix,House,Semi-Detached,Urban,1950 - 1966,E,3.0,0.0,2.0,137.0,6.0,3.0,9.0,2.7,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Electric,,,0.0,0.0,1.0,No,No,8911.0,23500.0,2.2577053966942002,7.657716092653573,1941.581322799204,956.4782356792712,0.2602426782937982,40.01377760927426,2.9010220778314393,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,None - Installation not recommended,,9506.23178460158,0.010729653757096003,281.4286765334383,12.003772819628939,2.0436167452455267,,,,,,,,3.01504911435768,,1.9351456201355255e-12,,130.44224753975868,7.001162740634754,1.0001102847454604,0.2349402755498886,0.0009166463423753157,0.00013012398267164826,,,,4.830229966001909e-11,3.0424889274627276e-08,4.1837117237264465e-07,,,5.899283340472794e-13,5.466195673875518e-08,,,3202.2020128605327,1019.3393184874905,1610.2374550671238,8.627884997820948,1.2431903922104082e-13,0.0003077222798492585,0.01191736100736307,7.04168667819971e-10,8.522051173343038e-06,3.4476980732139895e-12,1.0467767943628132,0.00017023337841237662
E.ON,EOH2638,NE3,68.0,Retired,Pensioner,"16,201 - 20,000",2020-12-11T00:00:00.000Z,Owner-Occupied,25.0,DE,2.0,05/01/2021,Phoenix,House,Semi-Detached,Urban,1930 - 1949,D,2.0,0.0,2.0,118.99999999999999,7.0,5.0,10.000000000000002,2.3,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,110,0.0,1.0,0.0,No,No,4676.0,11821.0,2.257645639569786,7.589606549590826,1935.144949023961,956.1359158220512,0.24471032221590577,40.011470230674604,2.9010062726074826,No,No,Yes,No,None - Installation not recommended,,9506.194235184275,0.008965161432513469,281.0008846353367,12.003230522562516,2.0435979703516933,,,,,,,,3.0150724570266902,,1.3517458636799762e-12,,131.05535581707954,7.0010254733788315,1.0000985441602097,0.1864413358271122,0.0007578502481919713,0.00010358173312852159,,,,3.476033003102508e-11,2.4227059469694723e-08,3.2119851312018e-07,,,3.969644437381431e-13,4.3510709701877204e-08,,,3193.5739110209047,1019.3833930351352,1610.2354614639053,7.272925717645558,8.115093341233559e-14,0.00025280048358808924,0.009639781637815759,5.306834971463559e-10,6.547756825336927e-06,2.3152753585858887e-12,1.041545738466084,0.00014658966210845392
E.ON,EOH2022,NE5,30.0,Working Full time (>30hrs),Professional,"50,001+",2020-12-11T00:00:00.000Z,Owner-Occupied,4.0,C1,2.0,05/01/2021,Phoenix,House,Semi-Detached,Urban,1967 - 1975,D,2.0,0.0,2.0,88.0,4.0,3.0,6.0,2.4,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,0.0,No,No,3186.0000000000005,20404.0,5.749,65.33,16712.599999999995,3311.0,0.0,55.0,2.96,No,No,No,Yes,Hybrid,None Required,10971.65,0.011930619229531203,771.0000000000001,14.3,3.8000000000000003,Yes,10/03/2021,Phoenix,Hybrid,Separate_New Boiler,Daikin,EHY2KOMB32AA,4.0,R32,2.65543338186236e-12,,132.10207000374794,7.001352401028271,1.0,9.0,0.0,0.0,none,none,No,0.0,0.0,0.0,No,No,0.0,0.0,,no,5912.2,1020.1557432606629,1610.2380598496068,3424.27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
